#gene	sample1	sample2	sample3
LRCH3	183	839	362
IQCG	3458	6702	4867
RPL35A	711	496	926
LMLN	16628	12022	15118
ZNF595	10008	8715	7515
ZNF718	6227	8171	17822
ZNF732	2171	1093	519
ZNF141	6703	8151	6798
ZNF721	4924	4283	3987
PIGG	460	414	376
PDE6B	383	1233	500
ATP5I	3540	3612	2551
MYL5	2288	5855	1746
MFSD7	2209	2238	1026
PCGF3	201	114	200
CPLX1	4281	781	2237
GAK	105	469	322
TMEM175	2122	4484	1615
DGKQ	1734	4820	2224
SLC26A1	1725	3540	1408
IDUA	7260	2819	10265
FGFRL1	2617	3843	3020
RNF212	1753	1609	1922
SPON2	7377	7029	4473
CTBP1	2668	1335	1656
MAEA	5658	4298	4676
UVSSA	2126	1034	2484
CRIPAK	3019	3438	1516
NKX1-1	269	210	156
FAM53A	9760	4891	11583
SLBP	3042	3700	5271
TMEM129	5038	7187	4060
TACC3	967	482	647
FGFR3	3362	4069	3975
LETM1	3056	2183	2170
WHSC1	1286	1788	1141
NELFA	24	100	83
C4orf48	242	242	463
NAT8L	622	249	388
POLN	1558	1827	763
HAUS3	5835	8210	12918
MXD4	639	435	1048
ZFYVE28	454	582	457
CFAP99	502	292	977
RNF4	132	228	517
FAM193A	414	573	298
TNIP2	2593	3918	2869
SH3BP2	10	37	21
ADD1	5389	8055	10334
MFSD10	963	1149	1405
NOP14	1475	1487	608
GRK4	2146	3480	3726
HTT	9425	7042	4309
MSANTD1	4169	5411	4859
RGS12	1337	939	2667
HGFAC	1608	484	418
DOK7	2018	1941	2711
LRPAP1	4287	4016	4192
AL590235.1	6853	5442	5733
ADRA2C	471	548	292
OTOP1	1842	1348	1675
TMEM128	3345	8037	2887
LYAR	1008	1830	1601
ZBTB49	756	299	431
NSG1	2909	1961	3345
STX18	2826	2215	1155
MSX1	11465	6422	6730
CYTL1	623	391	626
STK32B	126	90	214
EVC2	1660	766	2020
EVC	2064	820	1155
CRMP1	1038	810	1334
C4orf50	145	57	170
JAKMIP1	9825	5862	13391
WFS1	339	335	284
PPP2R2C	997	983	1145
MAN2B2	266	302	246
MRFAP1	2079	1931	3550
S100P	277	475	138
MRFAP1L1	443	336	443
BLOC1S4	6242	7971	4113
KIAA0232	10993	4734	4727
TBC1D14	2117	1373	2841
CCDC96	1393	1720	1589
TADA2B	813	1943	1780
GRPEL1	2559	2543	2237
SORCS2	7083	6335	1149
PSAPL1	8345	3332	7443
AFAP1	8983	4610	8896
ABLIM2	9035	10009	11765
SH3TC1	968	1227	1046
AC104650.1	536	507	348
HTRA3	489	618	782
ACOX3	4505	2678	4039
TRMT44	5964	2919	2078
GPR78	15461	10699	9425
CPZ	2919	1788	1079
HMX1	5898	4492	4171
FAM90A26	829	868	1239
USP17L10	695	185	821
USP17L11	191	169	113
USP17L12	2338	3633	2294
USP17L13	2067	3098	1520
USP17L15	53	36	88
USP17L17	325	93	415
USP17L18	3667	2120	2453
USP17L19	4897	2325	1571
USP17L20	5571	5978	4793
USP17L21	268	301	98
USP17L22	148	208	115
USP17L23	1615	494	1042
USP17L24	7127	1672	3617
USP17L25	145	107	364
USP17L26	3674	4971	2859
USP17L5	2848	9371	15280
USP17L27	3345	1835	1598
USP17L28	649	436	516
USP17L29	6847	2307	2889
USP17L30	48	108	66
DEFB131	3163	1282	1961
SLC2A9	1837	1807	2000
DRD5	2556	3687	2418
WDR1	3933	1376	2789
ZNF518B	5476	4678	7561
CLNK	4648	3908	5409
HS3ST1	1108	1101	530
RAB28	1016	1637	1031
NKX3-2	8227	8493	8078
BOD1L1	7386	5258	8234
AC006445.1	3736	1973	3292
CPEB2	2272	1238	1287
C1QTNF7	331	537	259
CC2D2A	880	1223	889
FBXL5	647	1647	1249
FAM200B	5045	5015	3543
BST1	567	490	315
CD38	2185	2767	3037
FGFBP1	4829	4308	2986
FGFBP2	6139	2770	2609
PROM1	17834	6293	7533
TAPT1	25	64	94
LDB2	4087	3217	1233
QDPR	4124	1828	1388
CLRN2	1986	1385	1254
LAP3	6119	4742	5526
MED28	15505	10242	6335
FAM184B	7188	6833	8272
DCAF16	7742	4084	3559
NCAPG	1258	1670	895
LCORL	1714	2149	1205
SLIT2	2970	7959	2601
PACRGL	6462	5891	2325
KCNIP4	933	1032	617
ADGRA3	427	719	566
PPARGC1A	2473	2111	2055
DHX15	851	1313	1122
SOD3	25898	14517	12960
CCDC149	10042	5258	9103
LGI2	2945	2205	3011
SEPSECS	3340	1763	3692
RP11-717K11.2	6	3	4
PI4K2B	2109	1936	3316
ZCCHC4	1204	498	1118
ANAPC4	917	1077	1894
SLC34A2	2673	2946	3849
SEL1L3	6395	4080	6262
SMIM20	1943	478	1067
RBPJ	1967	2571	2866
CCKAR	3204	1784	1821
TBC1D19	835	833	1041
STIM2	12687	15885	10469
PCDH7	1650	3286	3425
ARAP2	43	24	62
DTHD1	751	1040	1177
NWD2	1865	2479	2047
C4orf19	1001	1840	1171
RELL1	11025	9740	6692
PGM2	1910	3001	2327
AC021106.1	5546	2646	2871
TBC1D1	6882	4457	5507
PTTG2	143	127	191
KLF3	814	1807	3478
TLR10	1256	1622	1596
TLR1	6419	5509	5629
TLR6	1659	1676	1406
FAM114A1	1739	2351	2816
TMEM156	3612	1883	4481
KLHL5	1949	3655	4237
WDR19	627	2410	637
RFC1	355	338	561
KLB	152	333	336
RPL9	228	678	508
LIAS	4534	4735	4863
UGDH	3928	1657	2859
SMIM14	2492	4085	2875
UBE2K	679	770	1363
PDS5A	4726	5296	2987
N4BP2	3190	1362	4427
RHOH	733	1319	683
CHRNA9	12826	16489	21381
RBM47	930	572	789
NSUN7	1473	1542	2262
APBB2	2609	2694	4715
UCHL1	1973	2145	1883
LIMCH1	106	37	91
PHOX2B	7670	3688	6039
TMEM33	2885	3620	1164
DCAF4L1	369	302	448
SLC30A9	63	43	32
BEND4	2680	5962	733
SHISA3	2345	1459	1400
ATP8A1	877	677	1413
GRXCR1	1031	1154	2574
KCTD8	1513	1653	2490
YIPF7	5072	3857	8792
GUF1	1703	1046	1743
GNPDA2	1577	2019	1648
GABRG1	7162	5846	7055
GABRA2	6641	7599	8025
COX7B2	3920	5606	3044
GABRA4	3371	5485	10484
GABRB1	1252	487	492
COMMD8	2282	1755	2484
ATP10D	3013	1831	4648
CORIN	2560	4656	8388
NFXL1	103	95	273
NIPAL1	1355	1325	1855
CNGA1	2375	4088	2024
TXK	182	328	754
TEC	2676	934	1666
SLAIN2	1511	3823	3256
SLC10A4	1851	2204	1993
ZAR1	2941	1325	1677
FRYL	1325	1253	1435
OCIAD1	1362	1958	2220
OCIAD2	306	255	280
CWH43	1450	5097	3623
DCUN1D4	166	373	191
LRRC66	2196	2030	2080
SGCB	8390	4736	2920
SPATA18	267	556	490
USP46	2087	1843	1775
ERVMER34-1	268	655	659
RASL11B	3491	1340	1644
SCFD2	3486	7973	6022
FIP1L1	2541	2914	1731
RP11-231C18.3	896	731	779
LNX1	1422	1795	2673
CHIC2	16	10	7
GSX2	174	142	67
PDGFRA	4116	3510	2600
KIT	2198	2741	4415
KDR	6579	7648	7001
SRD5A3	1613	1792	2674
TMEM165	1177	2724	2333
CLOCK	2354	945	1768
PDCL2	3662	5424	1886
NMU	4201	2803	3291
RP11-345F18.1	905	1332	1508
EXOC1	2162	3822	6471
CEP135	1916	1104	1078
KIAA1211	6581	4813	4931
AASDH	12834	3222	4699
PPAT	2063	2786	1761
PAICS	317	149	300
SRP72	3866	5086	5131
ARL9	7318	7988	7672
THEGL	1188	2008	2215
HOPX	404	134	380
SPINK2	4750	5781	4902
REST	9875	8915	9348
NOA1	10116	3103	18084
POLR2B	2898	3217	3270
IGFBP7	8317	12185	7457
ADGRL3	412	470	302
TECRL	7256	9697	11152
EPHA5	14064	11822	5006
CENPC	1012	1298	978
STAP1	1124	2714	2450
UBA6	8716	10505	2684
GNRHR	691	345	672
TMPRSS11D	3181	4515	3706
TMPRSS11A	1588	3104	1898
TMPRSS11F	5230	4903	5456
TMPRSS11B	5392	10266	9452
YTHDC1	1600	1642	1632
TMPRSS11E	1697	1976	4060
UGT2B17	2645	2286	6385
UGT2B15	1220	2527	3171
UGT2B10	6189	4358	4603
UGT2A3	5168	3910	3791
UGT2B7	3223	3333	2041
UGT2B11	7172	6691	6489
UGT2B28	3092	5031	3111
UGT2B4	7367	8800	4035
UGT2A1	4890	3907	6203
UGT2A2	2915	2923	2455
SULT1B1	404	286	388
SULT1E1	1384	1177	2279
CSN1S1	1776	1427	2062
CSN2	301	483	477
STATH	3014	2787	4467
AC063956.1	3534	2184	3622
HTN3	1652	1361	873
HTN1	530	697	330
PRR27	748	1584	1593
ODAM	3981	3628	3946
FDCSP	293	278	621
CSN3	972	2028	1201
CABS1	4839	3490	3379
SMR3A	7916	2872	4581
SMR3B	797	1046	2496
OPRPN	1540	2442	1078
MUC7	1215	1247	850
AMTN	16857	16207	12318
AMBN	1454	2237	1417
ENAM	5498	4515	8788
JCHAIN	2978	2269	5335
UTP3	36	69	74
RUFY3	2584	2824	1076
GRSF1	9809	5841	4138
MOB1B	853	1638	1551
DCK	1295	4777	6888
SLC4A4	1355	1649	1401
GC	1150	2421	2379
NPFFR2	2092	2145	3663
ADAMTS3	1188	1585	778
COX18	4237	9564	4187
ANKRD17	3494	5390	3606
ALB	672	324	398
AFP	124	41	52
AFM	2145	1112	1747
RASSF6	1395	2358	1051
CXCL8	54	66	42
CXCL6	1644	3627	4439
PF4V1	1169	1127	1036
CXCL1	1534	2520	2428
PF4	37	17	19
PPBP	15263	4201	7398
CXCL5	121	147	164
CXCL3	902	1844	1058
CXCL2	2603	4959	3908
MTHFD2L	5021	1233	3291
EPGN	1171	2924	1228
EREG	864	471	1029
AREG	1621	1001	2285
BTC	1592	1174	1819
PARM1	11767	12904	9938
RCHY1	8412	3990	3454
THAP6	6263	5693	4677
C4orf26	4585	3621	7923
CDKL2	2787	6774	4581
G3BP2	494	702	1080
USO1	10587	6183	6361
PPEF2	2707	4936	5421
NAAA	848	888	669
SDAD1	1044	840	762
AC110615.1	15946	14461	12937
AC112719.1	110	157	119
CXCL9	1563	1846	795
ART3	11246	7798	6114
CXCL10	11790	31183	40780
CXCL11	4533	2083	4337
NUP54	1634	1681	2985
SCARB2	7723	8321	4697
FAM47E	1087	1719	1213
FAM47E-STBD1	4353	2574	5564
STBD1	63	59	63
CCDC158	460	115	324
SHROOM3	8067	9591	4320
SOWAHB	1747	6098	5170
SEPT11	3817	4731	2949
CCNI	3671	1227	8830
CCNG2	908	2577	2251
CXCL13	3964	9952	12665
CNOT6L	3634	1835	1052
MRPL1	2392	977	1330
FRAS1	3748	2002	3203
ANXA3	3397	2645	2614
BMP2K	9446	8337	18888
PAQR3	3131	2095	3044
NAA11	4481	14548	11573
GK2	5292	4612	2812
ANTXR2	1784	5193	3338
PRDM8	4240	4964	3434
FGF5	2023	2838	1668
C4orf22	6532	3489	5293
BMP3	5800	2731	3081
PRKG2	1508	1755	914
RASGEF1B	657	861	680
HNRNPD	2365	2548	1445
HNRNPDL	1308	2987	1715
ENOPH1	1144	643	1303
TMEM150C	1847	1487	805
SCD5	403	592	245
SEC31A	301	468	510
THAP9	2691	5339	1687
LIN54	758	2640	554
COPS4	2407	1474	1181
PLAC8	6230	5135	2293
COQ2	3490	2505	1814
HPSE	3255	2377	2345
HELQ	3374	5094	2010
MRPS18C	6284	6078	8581
FAM175A	3286	7172	5373
GPAT3	585	364	1090
NKX6-1	6927	3759	7859
CDS1	758	998	1765
WDFY3	305	148	257
ARHGAP24	2365	4003	2880
MAPK10	1847	2926	4238
PTPN13	768	1186	2068
SLC10A6	1069	1458	553
C4orf36	6929	4550	3430
AFF1	4562	8119	3747
KLHL8	568	275	290
HSD17B13	1667	1142	2423
HSD17B11	2218	1247	1682
NUDT9	471	774	737
SPARCL1	11486	12493	8239
DSPP	695	1161	563
DMP1	4970	5800	3686
IBSP	3311	3736	2079
MEPE	2943	9434	2529
SPP1	553	806	554
PKD2	631	502	303
ABCG2	2632	1007	2463
PPM1K	20036	16371	13438
HERC6	7950	7417	6216
HERC5	4994	3095	2080
PYURF	1151	1341	2106
HERC3	2353	1479	4030
PIGY	1854	372	1262
NAP1L5	498	752	637
FAM13A	294	1303	447
TIGD2	434	690	270
GPRIN3	2379	1744	1202
SNCA	498	748	485
MMRN1	2199	2462	2487
CCSER1	1358	2097	2889
GRID2	6113	3113	4823
ATOH1	407	632	731
SMARCAD1	7924	3894	6809
HPGDS	7799	6457	11013
PDLIM5	302	5027	2489
BMPR1B	4251	2403	1763
UNC5C	335	477	298
PDHA2	561	1653	1058
STPG2	668	326	175
RAP1GDS1	3427	5353	4629
TSPAN5	4793	6091	2585
EIF4E	4832	14555	6822
METAP1	5822	13814	9909
ADH5	565	883	1039
ADH4	2073	3820	3037
ADH6	2289	1385	2514
ADH1A	207	820	1733
ADH1B	414	404	583
ADH1C	1340	765	618
ADH7	3598	2130	2826
C4orf17	6872	5631	4473
TRMT10A	1496	1188	752
MTTP	10490	11209	7910
RP11-766F14.2	2160	2541	3649
DAPP1	1662	1915	1146
LAMTOR3	814	585	300
DNAJB14	953	1246	483
H2AFZ	3863	3100	3470
DDIT4L	1957	956	2162
EMCN	563	159	464
PPP3CA	5104	5041	7118
BANK1	3508	1210	2603
SLC39A8	817	2341	1528
NFKB1	6531	7460	5702
MANBA	3414	1042	1606
UBE2D3	6323	3075	4003
CISD2	8220	3023	5422
SLC9B1	8631	3332	4131
SLC9B2	5334	8135	6954
BDH2	168	162	175
CENPE	2482	2089	4521
TACR3	1890	1441	2192
CXXC4	3	0	8
TET2	28	27	12
PPA2	743	1270	1260
ARHGEF38	2921	4281	4125
INTS12	10313	8554	7142
GSTCD	7243	2152	4550
NPNT	1416	1126	1951
TBCK	1794	1096	983
AIMP1	5101	2410	3293
GIMD1	275	544	605
DKK2	5049	1788	2281
PAPSS1	5163	2964	3723
SGMS2	2865	4824	4823
CYP2U1	1	5	3
HADH	849	1706	3117
LEF1	4182	3051	2082
RPL34	7464	4669	3467
OSTC	1934	2605	3543
ETNPPL	6915	10597	6362
COL25A1	838	636	498
SEC24B	914	703	1060
CCDC109B	366	275	267
CASP6	1117	1022	1627
PLA2G12A	865	640	692
CFI	3	3	5
GAR1	1097	1122	1417
RRH	1318	1701	2298
LRIT3	1746	1107	858
EGF	20	75	36
ELOVL6	2416	3270	2769
ENPEP	130	147	269
PITX2	1675	965	1553
C4orf32	2240	3779	2543
AP1AR	7115	11242	3516
TIFA	714	492	433
ALPK1	16074	23263	14429
NEUROG2	2895	4192	2556
ZGRF1	3316	2076	2031
LARP7	784	1629	2216
ANK2	2806	3088	5574
CAMK2D	2021	640	1879
ARSJ	2254	3881	1392
UGT8	389	719	247
NDST4	10420	14753	6057
MTRNR2L13	1288	955	1487
TRAM1L1	5628	2280	3975
NDST3	4064	2680	2783
PRSS12	1753	749	511
METTL14	7402	6493	6077
SEC24D	21	16	34
SYNPO2	1624	1540	1010
MYOZ2	9851	6088	8955
USP53	5120	10103	6807
C4orf3	1892	745	2469
FABP2	6617	8093	3949
PDE5A	5523	6896	3005
MAD2L1	552	643	637
PRDM5	624	810	979
NDNF	7113	3344	5029
TNIP3	3125	2687	3353
QRFPR	3631	6722	5590
ANXA5	1628	2649	1585
TMEM155	3336	3402	1525
EXOSC9	4215	1094	1543
CCNA2	10283	9842	7126
BBS7	3801	2774	4811
TRPC3	3905	5982	5567
KIAA1109	405	371	482
ADAD1	366	355	507
IL2	956	1216	851
IL21	2716	5914	4723
BBS12	169	194	132
FGF2	931	1358	1715
NUDT6	2549	1426	1426
SPATA5	2922	7595	5827
SPRY1	2566	2844	4083
ANKRD50	1062	511	839
FAT4	2573	2789	2182
INTU	724	662	1303
SLC25A31	5625	2376	7599
HSPA4L	500	597	593
PLK4	9971	11614	13841
MFSD8	584	950	965
ABHD18	7889	8657	15944
LARP1B	273	132	56
PGRMC2	317	380	455
JADE1	3788	2849	4588
SCLT1	2102	914	753
C4orf33	409	197	207
PCDH10	3196	4208	3780
PABPC4L	4184	6496	2420
PCDH18	29177	18627	15050
SLC7A11	886	960	672
NOCT	3394	1902	7501
ELF2	401	656	398
MGARP	8882	5275	7390
NDUFC1	371	1338	726
NAA15	1005	827	915
RAB33B	2415	3939	3646
SETD7	4521	5675	5459
MGST2	758	2546	3215
MAML3	1190	1952	2519
SCOC	1473	3432	4138
CLGN	5424	12842	10489
MGAT4D	11686	9854	7801
ELMOD2	3254	4521	1327
UCP1	1420	1852	1549
TBC1D9	442	587	341
RNF150	4680	3326	5551
ZNF330	1543	745	2908
IL15	157	239	393
INPP4B	1577	3981	2659
USP38	1434	1785	1506
GAB1	1986	1967	2036
SMARCA5	181	266	192
FREM3	2978	3798	10708
GYPE	786	687	171
GYPB	616	1754	1612
GYPA	3060	9363	6661
HHIP	3693	3878	5005
ANAPC10	2676	1291	2442
ABCE1	5245	7937	4859
OTUD4	143	195	138
SMAD1	745	746	374
MMAA	6740	3898	3791
C4orf51	1021	1165	1481
ZNF827	524	379	428
LSM6	1095	679	913
RP11-6L6.2	3058	3522	3465
SLC10A7	1962	1807	2634
POU4F2	977	1614	1168
TTC29	3255	2770	3572
EDNRA	886	847	658
TMEM184C	1272	767	659
PRMT9	3512	1724	2672
ARHGAP10	1261	1283	1622
NR3C2	1813	1573	887
RP11-526A4.1	7930	6480	9247
DCLK2	1082	1260	576
LRBA	2749	3277	3034
MAB21L2	6820	4336	3353
RPS3A	2957	6749	12047
SH3D19	3088	4617	2094
PRSS48	205	237	265
FAM160A1	22	11	60
GATB	1451	1765	570
FBXW7	1461	4115	3054
TMEM154	11327	13951	13496
TIGD4	5853	3899	4404
ARFIP1	201	151	134
FHDC1	537	281	800
TRIM2	479	910	234
MND1	7556	5591	5732
KIAA0922	1065	2932	2190
TLR2	127	36	55
RNF175	8141	3118	11262
SFRP2	6625	5879	13972
DCHS2	1773	7535	3299
PLRG1	3011	4283	2287
FGB	4184	4501	2721
FGA	2396	3426	1947
FGG	371	344	367
LRAT	916	1101	2805
RBM46	1326	1967	572
NPY2R	3426	2615	991
MAP9	104	202	139
GUCY1A3	2720	4468	4036
GUCY1B3	5195	1631	3579
ASIC5	75	154	108
TDO2	269	184	165
CTSO	853	1599	764
PDGFC	3521	3997	2148
GLRB	174	110	312
GRIA2	1660	2149	1465
FAM198B	4282	4230	4072
TMEM144	1810	2221	1366
RXFP1	115	171	183
C4orf46	5025	4339	4498
ETFDH	3082	3933	4631
PPID	5133	18480	7135
FNIP2	3294	3641	2835
C4orf45	791	644	818
RAPGEF2	2714	4481	3832
FSTL5	1092	650	554
NAF1	1803	2076	3082
NPY1R	10830	5082	7874
NPY5R	698	2059	1103
TKTL2	2285	4175	3143
TMA16	87	95	26
MARCH1	3015	1360	1990
LINC01207	1183	956	996
APELA	560	503	250
TRIM61	1693	6332	3227
FAM218A	2643	4576	3004
TRIM60	1063	930	411
TMEM192	472	542	393
KLHL2	5705	7190	2700
RP11-668G10.2	3326	3852	6643
MSMO1	786	927	581
CPE	13	7	11
TLL1	940	810	1826
SPOCK3	5298	4303	2752
ANXA10	254	114	232
DDX60	5173	2970	3717
DDX60L	3015	1967	3444
PALLD	1209	2611	1370
CBR4	308	421	97
SH3RF1	841	391	463
NEK1	1551	1590	3166
CLCN3	9421	4361	4353
HPF1	784	645	796
MFAP3L	2508	3755	3793
AADAT	1455	1388	1428
GALNTL6	6142	3989	7011
GALNT7	168	183	268
HMGB2	16840	8547	12724
SAP30	440	246	537
SCRG1	2040	2162	3223
HAND2	1029	1039	1335
FBXO8	1141	840	584
CEP44	6187	6090	8978
HPGD	3006	1130	1710
GLRA3	10060	10889	12173
ADAM29	1546	1712	871
GPM6A	3440	6508	4673
WDR17	17787	6863	9082
SPATA4	990	1386	1130
ASB5	196	77	213
SPCS3	917	630	551
VEGFC	18218	4561	8615
NEIL3	5524	15519	16362
AGA	7333	1883	5614
TENM3	4880	3453	7600
DCTD	787	1028	500
WWC2	2385	2747	2435
CLDN22	168	272	256
CLDN24	10208	7714	9458
CDKN2AIP	4047	5216	6535
ING2	390	2796	1516
RWDD4	6565	14831	6423
TRAPPC11	1879	411	1401
STOX2	3115	1222	2133
ENPP6	2648	2020	3791
IRF2	899	503	498
CASP3	799	1222	799
PRIMPOL	369	301	498
CENPU	1524	6836	3553
ACSL1	1412	920	2489
HELT	105	50	40
SLC25A4	5558	2436	1575
CFAP97	729	316	699
SNX25	1524	1355	1739
LRP2BP	363	732	408
ANKRD37	889	1334	1942
UFSP2	3069	7406	4888
C4orf47	2409	1311	1360
CCDC110	769	1076	1707
PDLIM3	684	897	613
SORBS2	6332	6301	5692
TLR3	3993	2584	2230
FAM149A	1017	803	564
CYP4V2	1278	2455	1079
KLKB1	2135	2477	4770
F11	1143	1283	642
RP11-215A19.2	10866	4891	10841
MTNR1A	2896	3292	5476
FAT1	12674	20286	10477
ZFP42	6858	5320	3635
TRIML2	8914	3786	7922
TRIML1	145	267	458
FRG1	1320	1385	277
FRG2	131	232	437
DUX4	484	776	272
PLEKHG4B	1940	3264	2694
LRRC14B	1687	2241	1700
CCDC127	1704	1535	2179
SDHA	127	218	77
PDCD6	3186	1842	2965
AHRR	5802	6188	4103
EXOC3	3045	4447	3019
SLC9A3	1369	3047	2702
CEP72	776	479	680
TPPP	4060	6431	8635
ZDHHC11B	721	2816	2217
ZDHHC11	1345	3758	2318
BRD9	411	275	536
TRIP13	1113	472	860
NKD2	5683	5408	3938
SLC12A7	1317	2259	1195
SLC6A19	612	1066	468
SLC6A18	315	583	306
TERT	3472	2326	1049
CLPTM1L	63	66	19
SLC6A3	6017	6932	7059
LPCAT1	4546	3004	2537
MRPL36	14344	6842	7563
NDUFS6	223	292	146
IRX4	12009	9066	27888
IRX2	1161	535	1516
C5orf38	356	544	261
IRX1	2298	4624	3630
ADAMTS16	3329	1543	1588
ICE1	52	52	60
MED10	854	1178	1426
UBE2QL1	45	34	49
NSUN2	5982	3357	6999
SRD5A1	1492	1107	2415
PAPD7	1173	797	359
ADCY2	555	633	1495
C5orf49	1595	816	829
MTRR	3780	3812	2605
FASTKD3	618	222	360
SEMA5A	1080	1605	1141
TAS2R1	6141	5279	4055
FAM173B	360	1210	1199
CCT5	3287	3586	4399
CMBL	711	455	374
MARCH6	170	435	591
ROPN1L	1308	1284	748
ANKRD33B	2012	3623	4557
DAP	505	538	416
CTNND2	724	208	451
DNAH5	5295	10365	9979
TRIO	1501	882	496
AC016549.1	314	152	140
FAM105A	3944	2848	1964
OTULIN	808	1243	1225
ANKH	420	1948	931
FBXL7	350	835	459
MARCH11	55	270	328
ZNF622	2935	1095	1869
FAM134B	5226	6364	4467
MYO10	2734	2217	2944
BASP1	1060	806	1376
CDH18	451	398	451
CDH12	8230	7084	9326
PRDM9	2541	1086	1116
CDH10	1846	2610	1343
CDH9	1745	1125	2004
CDH6	27	21	30
DROSHA	627	290	466
C5orf22	349	489	301
PDZD2	14061	6517	5871
GOLPH3	1792	7102	2577
MTMR12	231	238	200
ZFR	5066	3307	6357
SUB1	854	612	726
NPR3	770	324	837
TARS	884	1107	729
ADAMTS12	200	198	259
RXFP3	3237	8818	4254
SLC45A2	5376	5791	8297
AMACR	267	229	231
C1QTNF3-AMACR	1563	1209	985
C1QTNF3	37	36	24
RAI14	174	131	99
TTC23L	10399	4875	9038
RAD1	4113	3636	3126
BRIX1	789	732	468
DNAJC21	1119	3086	2784
AGXT2	12497	15376	23585
PRLR	1047	522	1056
SPEF2	9744	17255	4819
IL7R	963	3457	3356
CAPSL	1316	834	1875
UGT3A1	1959	4639	2783
UGT3A2	12	11	23
LMBRD2	384	470	422
SKP2	8266	4011	4835
NADK2	7241	14746	15162
RANBP3L	6587	4060	9658
SLC1A3	4086	2660	3381
NIPBL	4089	2945	2303
C5orf42	4407	2653	4962
NUP155	5597	3605	3818
WDR70	592	704	1133
GDNF	133	200	69
EGFLAM	1329	2026	953
LIFR	3125	5129	14546
OSMR	4188	5050	4213
RICTOR	446	362	234
FYB	7926	2727	3428
C9	5459	6656	4307
DAB2	540	824	2061
TTC33	8054	8283	5790
PTGER4	2429	3723	4260
PRKAA1	7734	3485	6882
AC008810.1	1373	945	1248
RPL37	130	325	143
CARD6	730	867	1718
C7	3058	1640	3831
MROH2B	6712	4939	9392
C6	5286	7896	4041
PLCXD3	2396	3573	2129
OXCT1	3069	2104	3606
C5orf51	674	380	402
FBXO4	6000	3766	7729
GHR	833	1507	2757
CCDC152	1892	1017	1373
SEPP1	301	968	442
ANXA2R	821	728	1181
ZNF131	2332	2447	2737
NIM1K	389	610	243
HMGCS1	1263	1279	1066
CCL28	139	520	321
TMEM267	1231	1276	643
C5orf34	4450	3357	4879
PAIP1	618	493	663
NNT	358	553	487
FGF10	5690	3613	3801
MRPS30	2664	1978	2599
HCN1	2093	2926	2935
EMB	5876	4600	3377
PARP8	830	1474	901
ISL1	2678	2851	2357
ITGA1	3814	5465	7777
PELO	925	1297	2097
ITGA2	548	205	476
MOCS2	2944	1642	2196
FST	1808	1780	1892
NDUFS4	12656	19828	11257
ARL15	2257	1223	3110
HSPB3	1932	10799	3517
SNX18	611	354	190
ESM1	147	122	242
GZMK	693	246	256
GZMA	3380	3061	5730
CDC20B	1046	439	970
GPX8	16	19	33
MCIDAS	3320	6593	3607
CCNO	3003	953	1919
DHX29	5757	3745	1942
SKIV2L2	624	1405	1168
PLPP1	3624	3422	3451
SLC38A9	2110	4212	2052
DDX4	1817	1319	3117
IL31RA	620	669	217
AC008914.1	1138	1480	933
IL6ST	3633	4587	2941
ANKRD55	10773	8610	4949
C5orf67	956	1337	513
MAP3K1	2208	1780	1935
SETD9	5457	6339	5608
MIER3	1719	732	2498
GPBP1	581	441	929
ACTBL2	994	1029	897
PLK2	888	1421	1453
GAPT	1176	2400	4053
RAB3C	3814	8318	3521
PDE4D	4837	3045	5158
AC109486.1	2498	2281	1424
DEPDC1B	1233	1208	1030
ELOVL7	14460	23634	11759
ERCC8	2579	7031	9772
NDUFAF2	2081	2983	3184
SMIM15	5139	6616	4662
ZSWIM6	7965	5798	16032
KIF2A	270	242	499
DIMT1	3490	5516	1659
IPO11	549	133	320
LRRC70	1766	6488	5345
HTR1A	610	894	990
RNF180	10166	10201	15564
RGS7BP	3290	3929	4211
FAM159B	4350	3289	1917
SREK1IP1	3012	3228	1515
CWC27	6046	9769	7834
ADAMTS6	10607	7023	16110
CENPK	1896	1970	1596
PPWD1	280	637	1403
TRIM23	3243	1547	1333
TRAPPC13	1532	2421	1843
CTC-534A2.2	1908	946	3381
SGTB	1378	833	723
NLN	2983	1787	6470
ERBIN	535	411	351
SREK1	7440	9105	14793
MAST4	940	811	432
CD180	11096	12656	4755
PIK3R1	4521	3857	11232
SLC30A5	553	544	1036
CCNB1	86	73	88
CENPH	1260	464	886
MRPS36	3765	1693	3447
CDK7	3815	2316	5161
CCDC125	243	297	312
AK6	2045	2620	2033
TAF9	641	1535	2031
RAD17	8290	3703	9340
MARVELD2	2798	1664	1436
OCLN	938	1520	680
GTF2H2C	118	148	67
SERF1B	1352	954	1036
SMN2	979	678	435
SERF1A	2808	1262	1567
SMN1	3723	3431	2119
NAIP	264	198	175
GTF2H2	3410	2994	1901
BDP1	4187	3984	2564
MCCC2	497	430	128
CARTPT	11413	19163	15200
MAP1B	2557	2981	627
MRPS27	10153	3341	3484
PTCD2	1056	1337	1488
ZNF366	453	616	246
TNPO1	4479	6059	5009
FCHO2	11429	7028	6807
TMEM171	436	470	629
TMEM174	6264	4711	7583
FOXD1	2715	2433	3221
BTF3	1473	4545	8344
ANKRA2	1548	5023	7856
UTP15	7180	6119	10502
ARHGEF28	2706	2534	929
ENC1	1075	1567	1874
HEXB	3323	3383	5479
