#gene	sample7	sample8	sample9
RIOK2	1599	2255	3261
RGMB	8584	4910	3343
AC008522.1	1024	2416	1842
CHD1	2106	2315	2429
FAM174A	694	896	873
ST8SIA4	6014	3004	4235
SLCO4C1	661	1128	362
SLCO6A1	486	1310	750
PAM	421	502	212
GIN1	3101	3136	1344
PPIP5K2	4095	1734	4387
C5orf30	336	222	142
NUDT12	772	1528	1497
EFNA5	13184	20094	20936
FBXL17	583	323	447
FER	5648	3358	3780
PJA2	3693	2902	9756
MAN2A1	6827	7103	4776
TMEM232	1100	1003	791
SLC25A46	6474	5455	7379
TSLP	447	425	360
WDR36	677	333	874
CAMK4	14152	12991	11531
STARD4	8431	10425	10151
NREP	4248	2272	7854
EPB41L4A	1572	730	3596
APC	1138	417	642
CTC-554D6.1	1799	2526	2182
CTC-487M23.8	10822	18989	9690
SRP19	4464	1995	3541
REEP5	2312	498	735
ZRSR1	603	665	444
DCP2	2959	4768	2811
MCC	191	221	91
TSSK1B	142	89	204
YTHDC2	4223	9976	2918
KCNN2	1775	6245	5974
TRIM36	4325	7720	10612
PGGT1B	1099	1089	829
CCDC112	589	1115	1237
FEM1C	2903	7092	5425
TMED7-TICAM2	1871	2161	2827
TICAM2	2215	5812	3335
TMED7	295	338	450
CDO1	843	756	2363
ATG12	1236	1223	2794
AP3S1	328	107	205
AC026449.1	1295	1509	3105
LVRN	103	89	192
CTD-2287O16.3	1326	1092	1972
ARL14EPL	8232	3026	6439
COMMD10	98	51	51
SEMA6A	10	10	10
DTWD2	615	584	475
DMXL1	4988	4260	6068
TNFAIP8	6676	9924	3067
HSD17B4	1407	1821	3516
FAM170A	6749	6103	4792
PRR16	292	503	463
FTMT	2607	10853	4471
SRFBP1	1953	1346	2035
LOX	1437	1121	2123
ZNF474	742	789	449
CTC-441N14.4	570	1297	2201
SNCAIP	441	787	337
SNX2	1164	1400	1057
SNX24	1755	1379	2609
PPIC	54	32	13
PRDM6	4001	3056	1383
CEP120	772	1841	2458
CSNK1G3	4600	3182	2649
ZNF608	8540	3806	4002
GRAMD3	590	504	322
ALDH7A1	1533	2377	1169
PHAX	1909	939	1582
TEX43	1457	2903	4447
LMNB1	3402	2875	1959
MARCH3	2736	1412	917
C5orf63	2013	1530	4203
MEGF10	11194	4592	6719
PRRC1	2630	3411	4151
CTXN3	778	826	892
CCDC192	296	216	253
SLC12A2	82	164	267
FBN2	2884	3387	5360
SLC27A6	1811	1667	475
ISOC1	448	380	729
ADAMTS19	2142	1065	1222
KIAA1024L	3705	3322	4017
CHSY3	7500	5321	11553
HINT1	1732	726	934
LYRM7	4439	5413	6574
CDC42SE2	1983	2654	6063
RAPGEF6	176	305	272
CTC-432M15.3	3262	2353	459
FNIP1	957	296	279
MEIKIN	269	1069	444
CTB-127M13.1	2921	1930	3469
ACSL6	295	1474	2331
IL3	4941	5502	9837
CSF2	1255	2330	908
P4HA2	14783	10505	17450
PDLIM4	374	443	535
SLC22A4	4541	4098	5069
SLC22A5	3689	3809	3297
C5orf56	2796	957	3592
IRF1	3815	1787	1600
IL5	12977	8796	6385
RAD50	8624	6147	5490
IL13	373	235	353
IL4	2482	860	1540
KIF3A	543	3702	1592
CCNI2	8394	2574	10886
SEPT8	760	1292	1617
SOWAHA	5020	4464	4759
SHROOM1	1828	902	1603
GDF9	37	53	38
UQCRQ	1132	764	1478
LEAP2	14113	10527	11237
AFF4	492	430	327
ZCCHC10	356	693	189
HSPA4	841	1258	796
FSTL4	95	79	73
C5orf15	5292	4450	3845
VDAC1	748	1056	1099
TCF7	2023	1713	1975
SKP1	2644	5527	6152
CTD-2410N18.5	290	573	290
PPP2CA	1549	2097	1279
CDKL3	1565	1850	1607
UBE2B	2577	1873	5419
CDKN2AIPNL	598	626	300
JADE2	2512	4355	3586
SAR1B	972	2538	2334
SEC24A	126	175	45
CAMLG	2296	2817	3603
DDX46	2582	4359	2046
C5orf24	5656	1468	1574
TXNDC15	2327	2943	3285
PCBD2	889	927	603
CATSPER3	2952	2828	2953
PITX1	2304	3396	3132
H2AFY	1146	1437	1818
DCANP1	4129	7663	3242
TIFAB	3248	4059	7073
NEUROG1	2732	6396	2403
CXCL14	712	661	1485
RP11-119J18.1	4074	3620	3151
SLC25A48	1258	1707	1856
IL9	2647	2166	4013
LECT2	5394	3228	8362
TGFBI	1663	2969	3168
SMAD5	3796	5753	1308
AC009014.3	350	1232	1359
TRPC7	514	455	510
SPOCK1	5134	5497	3570
KLHL3	909	1382	3947
HNRNPA0	1445	2169	1638
MYOT	428	598	757
PKD2L2	684	1283	873
FAM13B	1280	836	1912
WNT8A	2738	5033	4121
NME5	5749	2887	2562
BRD8	791	605	491
KIF20A	6224	2456	2004
CDC23	7	3	5
GFRA3	1730	2351	5940
CDC25C	530	1109	456
FAM53C	656	107	342
KDM3B	703	2343	832
REEP2	153	103	295
EGR1	90	91	135
ETF1	1056	705	744
HSPA9	2831	4904	2891
CTNNA1	891	1806	1512
LRRTM2	4070	4102	3917
SIL1	564	514	409
MATR3	1339	835	682
PAIP2	1105	3050	1965
SLC23A1	1221	1661	1792
MZB1	127	104	332
PROB1	255	253	303
SPATA24	537	1046	857
DNAJC18	5726	4789	2626
ECSCR	6208	3201	6508
AC138517.6	10211	8524	5427
TMEM173	1072	1125	1572
UBE2D2	2809	5876	5809
CXXC5	1696	731	1309
PSD2	4725	3965	3535
NRG2	2594	853	1874
PURA	4041	2867	3510
IGIP	2642	1974	4402
CYSTM1	1698	927	2079
PFDN1	3527	4956	2759
AC011380.1	1728	1218	1282
HBEGF	1649	1118	1115
SLC4A9	3606	4003	4789
ANKHD1	1121	750	2302
ANKHD1-EIF4EBP3	3562	4058	2243
SRA1	2120	806	1303
EIF4EBP3	1455	1068	574
APBB3	5102	2867	3067
SLC35A4	2809	3251	2469
CD14	2863	3387	1851
NDUFA2	27	23	18
TMCO6	349	266	169
IK	235	601	361
WDR55	10528	5905	12072
DND1	446	258	337
HARS	4414	8251	6725
HARS2	1518	1341	1737
ZMAT2	2669	6037	4217
PCDHA1	2187	1783	1176
PCDHA2	724	508	545
PCDHA3	624	1349	551
PCDHA4	668	3216	1779
PCDHA5	1637	2479	3907
PCDHA6	2410	2407	4082
PCDHA7	4928	6269	4943
PCDHA8	5114	2845	1539
PCDHA9	709	260	772
PCDHA10	2889	5410	4273
PCDHA11	1822	2060	3995
PCDHA12	259	145	392
PCDHA13	549	497	266
PCDHAC1	4246	4345	6328
PCDHAC2	2424	2227	1853
PCDHB1	257	287	349
PCDHB2	3102	3002	3668
PCDHB3	267	578	493
PCDHB4	122	133	62
PCDHB5	8576	5790	9871
PCDHB6	3787	3945	5258
PCDHB7	431	182	1250
PCDHB8	2168	3373	5981
PCDHB16	36	64	70
CH17-140K24.5	9040	5340	6937
PCDHB9	6885	15873	4735
PCDHB10	3185	1048	1909
PCDHB11	6258	7966	9739
PCDHB12	127	62	121
PCDHB13	13933	8786	15898
PCDHB14	2225	957	2196
CH17-140K24.8	1975	2484	781
PCDHB15	455	587	721
TAF7	1518	1116	2062
SLC25A2	1806	643	832
PCDHGA1	1730	807	2741
PCDHGA2	3081	6574	3526
PCDHGA3	3219	2052	1980
PCDHGB1	3667	1283	5119
PCDHGA4	363	519	310
PCDHGB2	7323	2159	5480
PCDHGA5	5042	2590	4509
PCDHGB3	2319	2086	1250
PCDHGA6	6989	4326	3498
PCDHGA7	11224	14096	5383
PCDHGB4	3925	2822	5698
PCDHGA8	3090	6237	3680
PCDHGB5	360	402	436
PCDHGA9	744	1125	1532
PCDHGB6	343	83	234
PCDHGA10	10137	3224	7388
PCDHGB7	415	947	884
PCDHGA11	1285	795	1410
PCDHGA12	7862	7052	4972
PCDHGC3	9556	10190	7030
PCDHGC4	387	344	935
PCDHGC5	2008	1790	2529
DIAPH1	324	269	270
HDAC3	1010	401	1775
RELL2	4911	3212	5264
FCHSD1	611	711	352
ARAP3	5352	3884	2978
PCDH1	430	297	334
KIAA0141	6710	5421	2085
PCDH12	110	180	177
RNF14	4886	8957	6555
GNPDA1	8655	13854	3542
NDFIP1	4965	1582	3835
SPRY4	1084	1557	1403
FGF1	4333	4078	3372
ARHGAP26	1191	1048	1113
NR3C1	2031	1802	4233
HMHB1	3430	1997	2417
YIPF5	2740	4058	2932
KCTD16	682	3161	891
PRELID2	1015	2272	1397
GRXCR2	478	583	223
SH3RF2	11	28	13
PLAC8L1	143	241	328
LARS	929	1446	1672
RP11-449H3.3	1528	738	976
RBM27	8846	6504	8209
POU4F3	1362	1293	2218
TCERG1	6584	2569	4478
GPR151	376	444	672
PPP2R2B	1101	1800	1449
STK32A	139	160	155
DPYSL3	633	618	342
JAKMIP2	2882	4129	3072
SPINK1	5581	3190	4234
SCGB3A2	1172	1274	1699
C5orf46	5355	1321	6566
SPINK5	1081	1944	1411
SPINK14	1495	2809	1983
SPINK6	2085	5229	2350
CTC-295J13.3	1291	2797	1818
SPINK13	79	112	110
SPINK7	1617	2330	2844
SPINK9	3055	1369	1456
FBXO38	8040	2184	6043
HTR4	1743	2403	3720
ADRB2	9334	13963	5792
SH3TC2	579	1075	1741
ABLIM3	1168	1947	2156
AFAP1L1	757	730	1540
GRPEL2	59	48	20
PCYOX1L	239	646	772
IL17B	1084	391	1120
CSNK1A1	1799	2167	1626
ARHGEF37	10958	8520	10665
PPARGC1B	2360	8068	6555
PDE6A	6838	3709	4402
SLC26A2	2034	1382	8779
TIGD6	389	1101	1089
HMGXB3	212	436	332
CSF1R	953	543	933
PDGFRB	4226	3674	4275
CDX1	1086	1453	1784
SLC6A7	105	59	173
CAMK2A	490	825	619
ARSI	1128	2728	2069
TCOF1	126	116	75
CD74	3881	6185	2290
RPS14	1841	1789	1973
NDST1	46	44	81
SYNPO	1475	3973	3760
MYOZ3	874	543	491
RBM22	2278	2443	1440
DCTN4	3066	2961	3891
SMIM3	2852	831	2114
IRGM	1515	1062	1858
ZNF300	1648	1366	2313
AC008641.1	168	170	87
GPX3	1793	1537	811
TNIP1	752	750	1358
ANXA6	261	231	204
CCDC69	2343	1976	984
GM2A	904	1130	1015
SLC36A3	2833	3597	3507
SLC36A2	3837	3425	5488
SLC36A1	2181	953	1292
FAT2	2977	3348	2310
SPARC	371	241	251
ATOX1	788	438	723
G3BP1	8021	10284	10644
GLRA1	1723	970	2640
NMUR2	271	291	113
GRIA1	1184	559	242
FAM114A2	7148	2711	6360
MFAP3	652	1720	325
GALNT10	455	339	649
SAP30L	0	0	2
HAND1	921	1371	1452
LARP1	6896	6430	5509
FAXDC2	4532	3000	4039
CNOT8	4849	3838	4339
GEMIN5	1248	1922	3127
MRPL22	6788	7249	6669
KIF4B	6057	3099	3372
SGCD	1625	972	905
AC016577.1	22274	18484	25683
PPP1R2P3	1743	1396	2663
TIMD4	318	357	242
HAVCR1	743	373	944
HAVCR2	6451	4372	3932
MED7	710	1007	541
ITK	2437	1682	1898
FAM71B	2655	822	1637
CYFIP2	192	181	194
FNDC9	971	374	629
ADAM19	6087	3455	6708
NIPAL4	2530	2699	950
SOX30	1087	878	1306
C5orf52	834	706	668
THG1L	516	176	177
LSM11	4164	2874	1615
CLINT1	2880	3371	2307
EBF1	1721	5481	1133
RNF145	113	158	356
UBLCP1	2356	5851	3310
IL12B	1188	1097	454
ADRA1B	3104	2598	2420
TTC1	213	292	268
PWWP2A	1413	935	996
FABP6	2577	3183	1997
CCNJL	265	1314	671
C1QTNF2	2244	7232	4486
ZBED8	257	706	365
SLU7	1967	1607	1878
PTTG1	301	257	236
ATP10B	424	409	349
GABRB2	1350	1961	586
GABRA6	11439	5028	6995
GABRA1	2451	3123	2656
GABRG2	61	179	92
CCNG1	537	648	486
NUDCD2	432	469	724
HMMR	11027	12665	13266
MAT2B	1796	1751	441
TENM2	1552	1642	1351
WWC1	938	1833	875
RARS	5936	2761	2766
FBLL1	192	500	180
PANK3	12821	9742	7025
SLIT3	77	66	58
SPDL1	8992	21069	12556
DOCK2	5929	2423	1988
FAM196B	2970	3472	856
FOXI1	2340	1927	1734
C5orf58	1651	1854	1699
LCP2	2516	967	1453
KCNIP1	3078	3536	3164
KCNMB1	28253	10061	11342
GABRP	2249	5554	4667
RANBP17	28976	8628	9463
RP11-546B8.6	1520	4804	3999
TLX3	155	268	206
NPM1	3975	3162	5261
FGF18	1264	1081	716
SMIM23	12714	7446	8513
FBXW11	6946	6676	7112
STK10	1994	2098	2690
EFCAB9	304	816	587
UBTD2	2969	2422	8162
SH3PXD2B	388	660	839
NEURL1B	526	1149	479
DUSP1	1920	883	1249
ERGIC1	171	217	216
RPL26L1	3598	2987	5964
ATP6V0E1	2127	9430	4947
CREBRF	5821	5686	8585
BNIP1	13705	10929	7169
NKX2-5	615	1504	819
STC2	10025	5360	13676
BOD1	9218	4107	10558
CPEB4	1792	1226	1430
C5orf47	267	264	214
HMP19	1760	2776	3416
MSX2	7145	11567	10336
DRD1	2046	2424	1908
SFXN1	766	1029	628
HRH2	1960	3083	3065
CPLX2	8742	5346	11342
THOC3	5630	4255	4438
FAM153B	1926	1875	1258
SIMC1	418	362	355
KIAA1191	5068	17788	10043
ARL10	869	945	694
NOP16	5663	1422	2282
HIGD2A	672	458	683
CLTB	2939	1769	1430
FAF2	3186	2045	3350
RNF44	1124	5470	4462
CDHR2	8202	4400	6133
GPRIN1	204	440	1081
SNCB	1030	2312	1838
EIF4E1B	8311	9750	6832
TSPAN17	5461	5942	4703
UNC5A	247	311	266
HK3	1547	1189	571
UIMC1	40	55	44
ZNF346	1254	2558	2088
FGFR4	835	945	718
NSD1	888	1326	1120
RAB24	4293	15725	25576
MXD3	4498	3594	7175
PRELID1	6727	5072	7316
LMAN2	5538	8546	6357
RGS14	6282	10573	9622
SLC34A1	1458	752	571
PFN3	278	221	566
F12	3953	5281	7836
GRK6	3162	1461	3467
PRR7	1011	731	1115
DBN1	1924	681	2020
PDLIM7	1781	1377	1569
DOK3	2435	2664	2495
DDX41	3792	2781	2904
FAM193B	1805	2391	1753
TMED9	2307	4214	4827
B4GALT7	475	1446	735
FAM153A	1908	1494	2822
PROP1	57	155	157
FAM153C	1694	2116	1572
N4BP3	11947	3128	7210
RMND5B	2830	4469	2514
NHP2	1964	1737	1297
HNRNPAB	1079	1588	2050
PHYKPL	4329	4007	3544
COL23A1	1146	1524	1771
CLK4	280	340	232
ZNF354A	3222	6557	4061
ZNF354B	6673	7083	8078
ZFP2	203	336	699
ZNF454	496	365	431
GRM6	1280	1101	1173
ZNF879	2834	4167	2298
ZNF354C	4544	5507	9578
ADAMTS2	3427	4098	4688
RUFY1	23	57	114
HNRNPH1	112	184	304
CBY3	172	176	159
CANX	9882	4882	3920
MAML1	411	822	626
LTC4S	138	81	122
MGAT4B	4233	3654	2301
SQSTM1	3622	1368	2685
C5orf45	978	479	472
TBC1D9B	3562	2503	2084
RNF130	9411	9965	5013
RASGEF1C	840	2670	2144
MAPK9	2253	6272	1974
GFPT2	5703	4870	3286
CNOT6	1168	1382	1087
SCGB3A1	5315	3041	4766
FLT4	868	2638	4077
OR2Y1	5027	3002	2324
MGAT1	5891	2549	3334
ZFP62	2221	2029	3361
BTNL8	3148	1665	4076
BTNL3	532	1856	1916
BTNL9	2472	5139	3003
OR2V1	4169	6191	2672
OR2V2	1844	2090	2494
TRIM7	528	3165	4616
TRIM41	6045	3936	4992
RACK1	557	478	560
TRIM52	147	175	311
OR4F3	4134	1814	2759
DUSP22	1297	1902	2266
IRF4	1717	1260	1172
EXOC2	1986	2721	1725
HUS1B	3108	1998	3849
FOXQ1	3758	6572	2511
FOXF2	15834	19076	16722
FOXC1	1913	3321	2192
GMDS	2589	3873	2696
MYLK4	994	828	1166
WRNIP1	10919	14699	8908
SERPINB1	1845	2722	2185
SERPINB9	73	45	38
SERPINB6	751	2009	1003
NQO2	7239	12868	6108
RIPK1	356	372	309
BPHL	3897	6262	4799
TUBB2A	77	20	44
TUBB2B	2649	6564	4215
PSMG4	4816	3688	1517
SLC22A23	1271	1447	1363
PXDC1	978	649	665
FAM50B	100	152	154
PRPF4B	674	1804	2298
FAM217A	15679	11426	9864
C6orf201	697	803	545
ECI2	399	340	390
CDYL	65	166	95
RPP40	2541	1096	3256
PPP1R3G	938	1244	493
LYRM4	8	12	8
FARS2	164	241	125
NRN1	5171	1739	4354
F13A1	600	632	217
LY86	557	925	1364
RREB1	7751	7974	9692
SSR1	5467	9771	3658
CAGE1	21	20	16
RIOK1	46	47	53
DSP	580	275	389
SNRNP48	75	93	80
BMP6	3921	1727	2545
TXNDC5	3354	3135	1737
BLOC1S5-TXNDC5	3471	3260	2062
BLOC1S5	3607	4986	6296
EEF1E1-BLOC1S5	3701	3822	2801
EEF1E1	3231	1589	2918
SLC35B3	1987	3346	2629
OFCC1	6822	9847	7946
TFAP2A	1001	741	1142
GCNT2	272	281	477
C6orf52	10860	7831	8178
PAK1IP1	5565	6521	13283
TMEM14C	1173	4748	5497
TMEM14B	1621	1502	1133
RP11-637O19.3	27	14	25
MAK	50	41	49
GCM2	1580	1367	1514
SYCP2L	2636	2664	1428
ELOVL2	3779	1604	3202
SMIM13	2423	3981	4614
ERVFRD-1	5345	5187	2988
NEDD9	870	389	1292
TMEM170B	874	774	1143
ADTRP	5039	6606	3375
HIVEP1	2953	7062	9555
EDN1	1731	866	1563
PHACTR1	3172	5326	1424
TBC1D7	6570	11151	6432
GFOD1	3937	5019	3826
SIRT5	678	472	728
NOL7	1635	1620	4512
RANBP9	1222	2695	3641
MCUR1	45	112	72
RNF182	2399	1591	1590
CD83	1061	2429	1783
JARID2	567	657	509
DTNBP1	4696	4232	4423
MYLIP	2622	4381	5098
GMPR	5722	3586	4377
ATXN1	4075	4609	2585
STMND1	492	449	740
RBM24	8808	6687	4426
CAP2	294	301	233
FAM8A1	174	365	107
NUP153	4102	10310	19651
KIF13A	1351	361	811
NHLRC1	1807	1664	4898
TPMT	128	264	241
KDM1B	365	200	105
DEK	5332	2988	2200
RNF144B	7296	14449	12450
ID4	2080	3499	1003
MBOAT1	1194	2360	863
E2F3	8319	9841	8180
CDKAL1	2464	2445	3030
SOX4	3	1	1
PRL	2378	633	991
HDGFL1	2066	829	765
NRSN1	6410	2309	5138
DCDC2	9934	5727	3968
KAAG1	2662	2311	2371
MRS2	13858	10104	8670
GPLD1	607	514	777
ALDH5A1	466	558	809
KIAA0319	271	396	241
TDP2	343	1972	874
ACOT13	4836	3768	5449
C6orf62	956	794	1510
GMNN	1839	1258	2885
C6orf229	4473	2472	1874
RP3-369A17.6	736	1111	1596
FAM65B	8549	4867	6171
AL078584.1	2087	1929	3006
LRRC16A	39	23	69
SCGN	3642	1801	5383
HIST1H2AA	2656	2032	1782
HIST1H2BA	7720	8579	5764
SLC17A4	3	5	4
SLC17A1	5239	3970	1723
SLC17A3	6281	9736	13242
SLC17A2	3398	4155	4390
TRIM38	3848	4681	10832
HIST1H1A	1112	897	2323
HIST1H3A	4068	5607	3918
HIST1H4A	29	16	38
HIST1H4B	2625	4606	3534
HIST1H3B	9671	3507	4476
HIST1H2AB	459	1003	1019
HIST1H2BB	365	155	652
HIST1H3C	988	1057	633
HIST1H1C	2359	4999	2657
HFE	3230	1471	2069
HIST1H4C	2144	2247	1189
HIST1H1T	3814	1351	1003
HIST1H2BC	989	3402	4865
HIST1H2AC	1295	650	1467
HIST1H1E	315	539	1173
HIST1H2BD	5000	3400	4231
HIST1H2BE	1371	2467	1307
HIST1H4D	193	1135	669
RP1-34B20.21	2317	1015	1041
HIST1H3D	2086	4700	3035
HIST1H2AD	1186	685	1223
HIST1H2BF	1305	787	628
HIST1H4E	966	635	954
HIST1H2BG	91	74	83
HIST1H2AE	2219	4114	5179
HIST1H3E	1900	1277	1157
HIST1H1D	2440	8268	7704
HIST1H4F	2378	2556	1913
HIST1H4G	932	349	831
HIST1H3F	2569	5301	4866
HIST1H2BH	1619	2234	1152
HIST1H3G	4112	3682	3249
HIST1H2BI	3135	8512	3446
HIST1H4H	1627	2764	642
BTN3A2	2527	3485	2528
BTN2A2	23453	11721	21609
BTN3A1	894	1430	696
BTN3A3	3661	10560	6895
BTN2A1	2112	1903	1835
BTN1A1	1154	804	757
HMGN4	2446	3667	6340
ABT1	11972	2432	1175
ZNF322	819	264	475
HIST1H2BJ	3222	4015	2728
HIST1H2AG	2233	875	2096
HIST1H4I	6794	3027	3180
HIST1H2BK	87	100	43
HIST1H2AH	2475	1267	1663
PRSS16	14772	45588	23294
POM121L2	770	809	729
ZNF391	5581	6427	2390
ZNF184	5245	3614	8031
HIST1H2BL	2348	1242	2565
HIST1H2AI	1753	1296	1012
HIST1H3H	4549	3416	5673
HIST1H2AJ	2966	1807	2314
HIST1H2BM	5853	3116	4458
HIST1H4J	498	178	198
HIST1H4K	437	874	682
HIST1H2BN	3799	8400	5311
HIST1H2AK	3441	1886	1988
HIST1H2AL	8362	4443	3664
HIST1H1B	1259	1506	991
HIST1H3I	4860	5419	3273
HIST1H4L	2556	2112	1615
HIST1H3J	1851	1707	1625
HIST1H2AM	5979	3911	4767
HIST1H2BO	8367	6498	2332
OR2B2	1412	1932	2430
OR2B6	790	924	425
ZNF165	3132	1863	1347
ZSCAN16	2644	1272	1253
ZKSCAN8	1101	1103	666
ZSCAN9	621	991	595
ZKSCAN4	6253	4704	5093
NKAPL	355	453	490
ZSCAN26	2813	970	1252
RP5-874C20.8	284	470	978
PGBD1	595	555	468
ZSCAN31	170	260	200
ZKSCAN3	2382	865	2265
ZSCAN12	2381	3141	2157
ZSCAN23	6445	5328	4613
GPX6	2398	1676	1384
GPX5	593	1035	1692
ZBED9	1818	1790	2453
TRIM27	16832	3922	28858
ZNF311	189	80	366
OR2W1	3899	1814	11703
OR2B3	7031	2620	5007
OR2J3	1643	2064	4568
OR2J2	9718	8533	16850
OR14J1	55	640	727
OR5V1	4964	3165	1913
OR12D3	1527	4173	4860
OR11A1	2570	2311	1686
OR10C1	8249	6255	3703
OR2H1	10072	8693	9267
MAS1L	749	1404	404
UBD	1065	977	2339
GABBR1	2348	2808	2787
OR2H2	52	40	42
MOG	3041	1038	2084
ZFP57	2619	2883	1201
HLA-F	278	273	202
HLA-G	348	336	351
HLA-A	3639	2594	4685
ZNRD1	1948	1920	709
PPP1R11	434	91	570
RNF39	5568	3752	921
TRIM31	1544	2673	2313
TRIM40	404	1277	1095
TRIM10	252	258	191
TRIM15	18	18	16
TRIM26	1618	672	427
TRIM39	1599	1616	1309
TRIM39-RPP21	3031	5080	4082
RPP21	2661	3560	3244
HLA-E	5812	5121	2664
GNL1	862	968	1184
PRR3	3247	3491	1958
ABCF1	517	572	314
PPP1R10	1733	1333	2011
MRPS18B	1079	787	794
ATAT1	5714	5941	7491
C6orf136	1841	2975	2925
DHX16	3887	7062	5373
PPP1R18	1884	1540	1693
NRM	2874	2281	3359
MDC1	1797	2867	3610
TUBB	1368	2748	967
FLOT1	407	420	447
IER3	1240	2084	3389
DDR1	1668	1503	1380
GTF2H4	1632	2123	621
VARS2	2815	6336	3451
SFTA2	336	343	2008
DPCR1	9803	13068	6396
MUC21	443	316	813
MUC22	574	295	293
C6orf15	426	489	271
PSORS1C1	1678	947	612
CDSN	334	592	226
PSORS1C2	1867	880	2854
CCHCR1	1085	942	1230
TCF19	3120	2080	1244
POU5F1	561	1168	901
HCG27	4902	1045	6242
HLA-C	13924	14340	7359
HLA-B	1836	3910	1300
MICA	766	954	886
MICB	1607	633	1051
MCCD1	293	595	610
DDX39B	2622	2650	1148
ATP6V1G2-DDX39B	533	219	365
ATP6V1G2	2323	3351	2806
NFKBIL1	2397	1644	3132
LTA	173	109	301
TNF	1951	3621	1399
LTB	3991	6330	2594
LST1	769	1035	1938
NCR3	12690	6788	7766
AIF1	696	645	740
PRRC2A	3054	2975	2167
BAG6	3626	1786	2386
APOM	3782	4948	2442
C6orf47	1849	3125	957
GPANK1	625	617	658
CSNK2B	1214	1641	1257
XXbac-BPG32J3.22	490	519	732
LY6G5B	421	816	405
LY6G5C	8114	11223	5481
ABHD16A	13689	5784	15886
XXbac-BPG32J3.20	8554	7814	5670
LY6G6F	1495	766	1088
XXbac-BPG32J3.19	4602	3478	8024
LY6G6E	4706	4549	5501
LY6G6D	822	657	914
C6orf25	3786	9625	10344
LY6G6C	4176	5448	6098
DDAH2	694	1384	1096
CLIC1	655	176	465
MSH5	940	913	874
MSH5-SAPCD1	45	148	72
SAPCD1	456	243	233
VWA7	3558	4408	2215
VARS	738	2326	892
LSM2	1776	1073	469
HSPA1L	3712	3765	2274
HSPA1A	3947	11476	5860
HSPA1B	1575	2061	2101
C6orf48	272	359	397
NEU1	4447	2464	6446
SLC44A4	121	108	226
EHMT2	5308	4137	4122
C2	250	358	265
ZBTB12	1884	1274	1416
XXbac-BPG116M5.17	7322	7002	6567
CFB	88	61	158
NELFE	3790	4722	4052
SKIV2L	1293	1886	746
DXO	5420	6342	3925
STK19	1160	936	850
C4A	196	103	85
AL645922.1	14481	16092	12960
C4B	757	721	349
CYP21A2	74	172	169
TNXB	1087	603	789
ATF6B	1033	1291	1960
FKBPL	344	100	137
PRRT1	3961	4421	4086
PPT2	430	414	584
PPT2-EGFL8	6752	7607	4143
EGFL8	563	1152	876
AGPAT1	1314	1403	2547
RNF5	4394	2268	2204
AGER	1844	2321	1568
PBX2	2185	3992	6170
GPSM3	535	573	631
NOTCH4	3076	2745	2524
C6orf10	7561	8824	6698
BTNL2	671	786	1322
HLA-DRA	48	82	147
HLA-DRB5	1314	4306	2038
HLA-DRB1	2503	1137	1317
HLA-DQA1	2493	1590	1040
HLA-DQB1	3131	2218	1107
HLA-DQA2	3299	4498	2396
HLA-DQB2	5556	4923	7092
HLA-DOB	4916	6931	2069
XXbac-BPG246D15.9	994	793	808
TAP2	1133	1849	1883
PSMB8	685	724	900
PSMB9	427	671	611
TAP1	1762	1903	2220
HLA-DMB	821	551	531
XXbac-BPG181M17.5	1003	1363	1423
HLA-DMA	572	383	455
BRD2	1164	795	1242
HLA-DOA	693	846	1525
HLA-DPA1	703	536	433
HLA-DPB1	239	162	173
COL11A2	1802	835	1056
RXRB	466	336	177
SLC39A7	4946	2957	3402
HSD17B8	7755	4964	3458
RING1	1202	803	694
VPS52	1039	1246	713
RPS18	3676	2605	4141
B3GALT4	2180	983	1419
WDR46	5820	5109	2774
PFDN6	939	847	1561
RGL2	1084	2493	1569
TAPBP	1972	3679	1262
ZBTB22	2089	2128	1420
DAXX	981	675	1234
KIFC1	1923	2189	1315
PHF1	3896	1220	685
CUTA	7687	5125	6154
SYNGAP1	1421	1701	1243
ZBTB9	6271	3496	3176
BAK1	1388	771	849
ITPR3	3423	3105	3211
UQCC2	3436	2579	2673
IP6K3	1479	788	2077
LEMD2	135	637	453
MLN	1844	2165	3340
GRM4	7567	5502	4631
HMGA1	7353	4616	6669
C6orf1	4997	4765	6225
NUDT3	170	142	275
RPS10-NUDT3	185	155	73
RPS10	7550	9002	3634
PACSIN1	7565	4037	4984
SPDEF	4766	2759	4528
C6orf106	2336	4312	4738
SNRPC	1992	3038	4123
UHRF1BP1	4818	4889	6565
TAF11	3545	1720	1775
ANKS1A	3294	4889	2373
TCP11	3100	8522	10805
SCUBE3	3446	2983	5697
ZNF76	1043	650	1039
DEF6	1040	1145	601
PPARD	12301	17976	8632
FANCE	2586	2043	1145
RPL10A	13832	13520	9623
TEAD3	1339	693	1834
TULP1	1485	4156	5036
FKBP5	94	67	70
ARMC12	906	1268	1940
CLPSL2	2613	2680	2017
CLPSL1	1344	2893	1799
CLPS	2126	2478	2343
LHFPL5	1825	2040	1946
SRPK1	5484	12832	11109
SLC26A8	5645	5075	10980
MAPK14	829	381	402
MAPK13	3449	1887	2261
BRPF3	892	424	299
PNPLA1	3458	1931	4274
C6orf222	9852	3519	18847
ETV7	2933	2156	6123
