#gene	sample4	sample5	sample6
NHLRC1	1342	1117	472
TPMT	184	281	239
KDM1B	201	267	374
DEK	944	1285	1424
RNF144B	4878	5307	5468
ID4	1088	2124	1851
MBOAT1	1879	1117	1089
E2F3	4406	8937	11453
CDKAL1	3914	4008	3641
SOX4	1	2	0
PRL	823	1613	700
HDGFL1	619	805	809
NRSN1	8335	7198	7527
DCDC2	3804	3236	5223
KAAG1	2938	3047	3318
MRS2	8484	9499	7785
GPLD1	248	575	480
ALDH5A1	357	404	205
KIAA0319	152	103	179
TDP2	404	1432	589
ACOT13	1634	1582	3034
C6orf62	507	932	1025
GMNN	1419	1536	2251
C6orf229	2033	3366	2256
RP3-369A17.6	1282	1312	273
FAM65B	8261	7924	4019
AL078584.1	1914	1573	2590
LRRC16A	34	42	26
SCGN	3145	2636	3264
HIST1H2AA	2135	4151	2218
HIST1H2BA	5929	4412	4547
SLC17A4	3	2	4
SLC17A1	2508	1994	1985
SLC17A3	4796	5162	6560
SLC17A2	1588	3959	1518
TRIM38	8498	2213	8126
HIST1H1A	1127	1530	1278
HIST1H3A	1597	1304	1886
HIST1H4A	43	83	26
HIST1H4B	4138	5493	9617
HIST1H3B	2375	3496	1495
HIST1H2AB	943	1027	495
HIST1H2BB	394	470	95
HIST1H3C	692	974	1013
HIST1H1C	2201	4183	4359
HFE	2913	3332	1562
HIST1H4C	1498	1357	1030
HIST1H1T	2920	1285	1399
HIST1H2BC	837	969	1680
HIST1H2AC	426	1045	1236
HIST1H1E	643	540	905
HIST1H2BD	687	2150	3630
HIST1H2BE	2461	3149	2079
HIST1H4D	629	366	550
RP1-34B20.21	353	621	588
HIST1H3D	1084	3530	2544
HIST1H2AD	1031	1022	752
HIST1H2BF	684	410	347
HIST1H4E	621	897	1203
HIST1H2BG	28	48	81
HIST1H2AE	2787	4951	5327
HIST1H3E	530	1284	724
HIST1H1D	7134	4519	6247
HIST1H4F	1210	2215	2194
HIST1H4G	1106	513	491
HIST1H3F	6115	5926	4770
HIST1H2BH	1254	1145	1453
HIST1H3G	2971	1539	4202
HIST1H2BI	2963	3796	4167
HIST1H4H	1151	1336	774
BTN3A2	1327	2334	3878
BTN2A2	17263	13886	15789
BTN3A1	378	515	642
BTN3A3	7912	3786	4704
BTN2A1	978	2090	1984
BTN1A1	739	1103	1679
HMGN4	5322	3448	3933
ABT1	5060	5306	2926
ZNF322	330	386	540
HIST1H2BJ	2343	1658	4336
HIST1H2AG	1512	2361	1950
HIST1H4I	3418	4432	3128
HIST1H2BK	86	44	118
HIST1H2AH	1777	1772	1322
PRSS16	21222	24820	37961
POM121L2	298	280	586
ZNF391	1482	4903	3451
ZNF184	4724	5821	7913
HIST1H2BL	1282	857	1088
HIST1H2AI	1333	2304	654
HIST1H3H	3422	3427	1544
HIST1H2AJ	1780	1459	1422
HIST1H2BM	3876	4780	2579
HIST1H4J	373	110	406
HIST1H4K	926	679	1080
HIST1H2BN	4719	4244	1472
HIST1H2AK	3001	2237	975
HIST1H2AL	5983	1049	4247
HIST1H1B	1639	1887	1623
HIST1H3I	5649	2572	1600
HIST1H4L	1534	1113	1072
HIST1H3J	1678	1494	972
HIST1H2AM	2409	2209	3825
HIST1H2BO	2612	1597	4926
OR2B2	1527	1368	1352
OR2B6	428	828	555
ZNF165	2383	1951	1273
ZSCAN16	653	1723	2735
ZKSCAN8	723	758	649
ZSCAN9	456	365	575
ZKSCAN4	2469	2558	800
NKAPL	483	405	477
ZSCAN26	911	3312	716
RP5-874C20.8	189	671	137
PGBD1	544	439	264
ZSCAN31	90	70	81
ZKSCAN3	977	1153	619
ZSCAN12	2524	2658	3634
ZSCAN23	2265	5704	2482
GPX6	2371	1846	1406
GPX5	681	785	1567
ZBED9	1677	2295	1729
TRIM27	4708	7858	7941
ZNF311	454	540	454
OR2W1	3324	3159	10667
OR2B3	1824	4817	6614
OR2J3	1338	679	1629
OR2J2	12708	6651	6006
OR14J1	425	490	438
OR5V1	2579	1532	3821
OR12D3	2151	5485	6004
OR11A1	1674	1291	1282
OR10C1	3307	3068	3906
OR2H1	5915	6366	8181
MAS1L	392	222	251
UBD	2005	2126	1977
GABBR1	4032	1465	1772
OR2H2	48	67	43
MOG	2342	1387	1995
ZFP57	769	3662	745
HLA-F	307	94	227
HLA-G	464	248	228
HLA-A	2689	3400	3663
ZNRD1	2132	1273	1943
PPP1R11	224	646	254
RNF39	3360	1026	633
TRIM31	832	1331	1238
TRIM40	390	444	327
TRIM10	105	116	107
TRIM15	15	11	11
TRIM26	1158	2097	459
TRIM39	985	533	1008
TRIM39-RPP21	2027	3547	2220
RPP21	1368	2880	1685
HLA-E	1711	3189	4016
GNL1	585	746	755
PRR3	2214	2603	3014
ABCF1	415	488	347
PPP1R10	1326	2856	1892
MRPS18B	442	613	777
ATAT1	5332	4822	9718
C6orf136	2516	3104	1463
DHX16	3857	1597	6358
PPP1R18	1393	886	1308
NRM	2018	2788	1702
MDC1	2165	3823	4845
TUBB	2430	2465	2285
FLOT1	371	484	178
IER3	1363	1568	1901
DDR1	1466	619	1047
GTF2H4	1449	1074	1339
VARS2	3592	3369	2943
SFTA2	982	666	1290
DPCR1	11363	16914	14030
MUC21	222	300	385
MUC22	363	146	268
C6orf15	701	642	268
PSORS1C1	511	1107	556
CDSN	584	828	251
PSORS1C2	2211	1485	1504
CCHCR1	620	946	860
TCF19	857	3161	1846
POU5F1	971	1386	757
HCG27	3549	4533	1758
HLA-C	5004	4364	5073
HLA-B	2864	1732	2513
MICA	486	601	1016
MICB	1515	1222	564
MCCD1	487	103	213
DDX39B	3336	2109	2603
ATP6V1G2-DDX39B	104	593	451
ATP6V1G2	2517	1110	2448
NFKBIL1	2366	431	1830
LTA	198	270	130
TNF	2481	2204	2543
LTB	2121	1558	3344
LST1	535	1818	1533
NCR3	17040	3930	7374
AIF1	402	360	633
PRRC2A	1353	1683	1504
BAG6	1124	3266	1067
APOM	5212	3995	9044
C6orf47	662	708	1530
GPANK1	431	604	183
CSNK2B	1102	766	691
XXbac-BPG32J3.22	551	367	484
LY6G5B	252	508	418
LY6G5C	10046	12620	1934
ABHD16A	8654	12720	13743
XXbac-BPG32J3.20	5353	5780	7812
LY6G6F	1172	684	504
XXbac-BPG32J3.19	4157	3297	1852
LY6G6E	1281	4514	1676
LY6G6D	1462	720	856
C6orf25	5353	5978	2927
LY6G6C	2447	1054	2612
DDAH2	592	1114	426
CLIC1	678	850	877
MSH5	619	1020	717
MSH5-SAPCD1	119	43	81
SAPCD1	339	198	243
VWA7	2086	2034	2981
VARS	1137	2511	1511
LSM2	1045	1165	687
HSPA1L	2797	1968	6887
HSPA1A	2612	4618	4768
HSPA1B	1293	1599	1144
C6orf48	104	187	260
NEU1	4736	2770	4338
SLC44A4	111	72	137
EHMT2	3329	6254	4121
C2	163	148	144
ZBTB12	2151	3063	1289
XXbac-BPG116M5.17	4036	6930	6276
CFB	54	76	84
NELFE	3114	1224	1312
SKIV2L	822	768	1019
DXO	3175	3613	2606
STK19	648	1382	1209
C4A	60	136	71
AL645922.1	16820	7415	13290
C4B	866	622	362
CYP21A2	36	69	128
TNXB	487	482	686
ATF6B	1517	648	795
FKBPL	78	70	106
PRRT1	6721	5249	1957
PPT2	403	251	298
PPT2-EGFL8	3164	2869	7478
EGFL8	751	1273	598
AGPAT1	1609	684	708
RNF5	2239	1393	2140
AGER	1371	625	946
PBX2	2925	3057	2718
GPSM3	240	670	267
NOTCH4	1542	3635	1714
C6orf10	7861	4459	3746
BTNL2	867	527	970
HLA-DRA	32	111	86
HLA-DRB5	4604	3444	3270
HLA-DRB1	1423	1520	1396
HLA-DQA1	1954	952	1775
HLA-DQB1	2098	3138	2155
HLA-DQA2	5086	1712	2397
HLA-DQB2	2639	4924	1275
HLA-DOB	5378	3990	3757
XXbac-BPG246D15.9	425	351	348
TAP2	3103	396	925
PSMB8	624	360	409
PSMB9	409	307	474
TAP1	2003	1919	1509
HLA-DMB	735	479	959
XXbac-BPG181M17.5	731	730	798
HLA-DMA	553	496	681
BRD2	590	809	561
HLA-DOA	267	811	1077
HLA-DPA1	409	723	233
HLA-DPB1	321	337	106
COL11A2	1216	1304	520
RXRB	377	399	719
SLC39A7	1884	3292	4006
HSD17B8	3897	7519	2029
RING1	311	684	337
VPS52	1356	553	777
RPS18	7677	3514	4034
B3GALT4	1363	1258	1802
WDR46	2325	3220	4574
PFDN6	1992	1374	1090
RGL2	865	1796	4449
TAPBP	1177	2756	1122
ZBTB22	908	828	701
DAXX	439	712	608
KIFC1	1836	508	871
PHF1	767	3099	1535
CUTA	1783	1440	2255
SYNGAP1	1207	675	1221
ZBTB9	3881	3176	3934
BAK1	1119	1143	973
ITPR3	1431	1525	1970
UQCC2	2018	1804	1066
IP6K3	486	1047	652
LEMD2	185	404	263
MLN	3077	1776	2565
GRM4	3051	3663	3892
HMGA1	1722	4301	3151
C6orf1	5106	5989	5897
NUDT3	115	170	74
RPS10-NUDT3	142	71	98
RPS10	3935	2378	2501
PACSIN1	3381	4433	4150
SPDEF	4028	1906	2588
C6orf106	1405	2315	5058
SNRPC	2876	2960	1828
UHRF1BP1	1346	2759	3546
TAF11	2346	2245	902
ANKS1A	4045	3053	2688
TCP11	3385	4501	6195
SCUBE3	2790	3693	2636
ZNF76	1157	1158	1124
DEF6	1018	897	1054
PPARD	6199	6381	9817
FANCE	750	1794	1589
RPL10A	6402	9805	9932
TEAD3	437	1150	505
TULP1	4323	3185	3588
FKBP5	133	57	44
ARMC12	886	815	724
CLPSL2	1425	1008	1173
CLPSL1	2321	1886	1795
CLPS	949	3332	1575
LHFPL5	2145	1801	2682
SRPK1	7627	10044	4756
SLC26A8	6732	6739	5444
MAPK14	530	137	416
MAPK13	1402	2405	2744
BRPF3	1100	1234	1628
PNPLA1	2721	2098	2490
C6orf222	4540	11921	12424
ETV7	1764	2588	3040
PXT1	1228	1046	2304
KCTD20	3577	3879	3121
STK38	2198	1271	2209
SRSF3	184	269	794
CDKN1A	1495	729	1222
RAB44	294	648	597
CPNE5	1252	1397	1195
PPIL1	1521	677	2855
C6orf89	4983	3884	4713
PI16	3283	2508	1130
MTCH1	1014	1346	1946
FGD2	2507	3093	1972
PIM1	6162	2759	7960
TMEM217	978	1147	463
TBC1D22B	9667	1715	5447
RNF8	5156	6583	6909
CMTR1	6764	9693	6211
CCDC167	3873	1808	4729
MDGA1	842	594	878
ZFAND3	174	207	145
BTBD9	7031	4686	7014
GLO1	4845	5591	3831
DNAH8	235	256	130
GLP1R	7600	5128	2922
SAYSD1	376	748	1181
KCNK5	399	429	545
KCNK17	1954	4749	921
KCNK16	104	74	175
KIF6	2602	4164	2118
DAAM2	359	898	502
MOCS1	10938	6500	5825
LRFN2	8439	2673	11403
UNC5CL	3247	660	1728
OARD1	2448	1702	447
TSPO2	557	384	457
APOBEC2	1293	990	540
NFYA	832	457	425
TREML1	3081	3987	3951
TREM2	1657	1333	941
TREML2	515	709	338
TREML4	2159	2584	1720
TREM1	3598	4552	2705
NCR2	2943	1144	2343
FOXP4	258	172	340
MDFI	337	180	489
TFEB	282	366	186
PGC	2592	3301	1851
FRS3	5450	4712	4613
PRICKLE4	802	808	1120
TOMM6	389	243	499
USP49	797	979	1247
MED20	668	580	195
BYSL	1142	655	1496
CCND3	6027	4513	6880
TAF8	9281	10229	4650
C6orf132	2111	4075	3218
GUCA1A	2293	1421	1591
RP1-139D8.6	530	551	651
GUCA1B	363	462	601
MRPS10	3238	2112	1672
TRERF1	147	262	283
UBR2	544	581	552
PRPH2	180	123	39
TBCC	2453	5028	9338
GLTSCR1L	709	280	480
RPL7L1	761	913	823
C6orf226	6977	4258	4209
PTCRA	370	320	217
CNPY3	9634	6882	3012
GNMT	8374	7649	3959
PEX6	2125	2626	6970
PPP2R5D	734	1303	1770
MEA1	3229	977	3104
KLHDC3	4860	3244	2783
RRP36	4918	7760	5847
CUL7	129	75	78
KLC4	472	464	608
MRPL2	5050	5517	5217
PTK7	3517	5626	6499
SRF	197	325	261
CUL9	1885	4791	4554
DNPH1	750	473	655
TTBK1	1074	514	1059
SLC22A7	374	561	480
CRIP3	6619	3076	2999
ZNF318	173	57	70
ABCC10	1116	606	837
DLK2	15435	12736	6045
TJAP1	804	903	1037
LRRC73	3995	11123	8071
POLR1C	941	511	1128
YIPF3	4722	2729	6089
XPO5	1279	1115	742
POLH	1227	577	567
GTPBP2	759	1067	1340
MAD2L1BP	7325	3393	2581
RSPH9	1408	3639	3082
MRPS18A	1061	610	2061
VEGFA	216	403	409
C6orf223	4053	4630	3564
MRPL14	95	290	175
TMEM63B	5283	1833	1915
CAPN11	307	599	658
RP1-302G2.5	4184	7565	2990
SLC29A1	5416	4613	6987
HSP90AB1	1876	1486	1814
SLC35B2	312	316	270
NFKBIE	101	145	125
TMEM151B	1791	1912	2048
RP11-444E17.6	794	1205	785
TCTE1	687	987	836
AARS2	2109	812	516
SPATS1	4614	5925	4696
CDC5L	8698	9125	5650
SUPT3H	521	635	351
AL161905.1	7810	3252	4839
RUNX2	217	107	178
CLIC5	167	506	197
ENPP4	64	207	136
ENPP5	159	172	211
RCAN2	2650	3102	3547
CYP39A1	11278	6811	6432
SLC25A27	126	121	161
TDRD6	3295	4724	2771
PLA2G7	420	734	812
ANKRD66	42	32	48
MEP1A	7043	3883	8935
ADGRF5	2303	1483	3817
ADGRF1	109	97	150
TNFRSF21	2284	1553	2574
CD2AP	650	609	1318
ADGRF2	739	2540	1248
ADGRF4	4321	9771	3312
OPN5	3652	3300	4285
PTCHD4	4799	2469	4100
MUT	5183	2412	8256
CENPQ	6502	10862	10723
GLYATL3	2317	1937	4108
C6orf141	2279	1602	1234
RHAG	2070	1651	3430
CRISP2	1556	2107	1916
CRISP3	2281	1646	4117
PGK2	66	156	102
CRISP1	166	285	320
DEFB133	1122	1465	920
DEFB114	4180	8249	5242
DEFB113	870	529	2051
DEFB110	3511	7378	7835
DEFB112	244	451	314
RP11-397G17.1	522	949	1515
TFAP2D	68	62	46
TFAP2B	964	686	1554
PKHD1	71	142	110
IL17A	5487	5693	4801
IL17F	918	380	349
MCM3	843	1353	574
PAQR8	3187	4631	2958
EFHC1	2	3	7
TRAM2	1617	344	665
TMEM14A	860	3587	3885
GSTA2	7082	4202	4881
GSTA1	1329	1289	1368
GSTA5	5734	2591	4266
GSTA3	11073	6983	4677
GSTA4	3850	3707	3895
ICK	8175	6580	4233
FBXO9	1072	2238	2464
GCM1	1069	2005	1659
ELOVL5	1476	1685	378
GCLC	1383	943	1214
KLHL31	91	38	25
LRRC1	133	167	334
MLIP	4174	3127	3478
TINAG	201	133	900
FAM83B	1669	1288	1087
HCRTR2	834	506	646
GFRAL	1263	2336	3204
HMGCLL1	1468	1557	1468
BMP5	369	359	428
COL21A1	560	1744	1642
DST	1006	1542	2111
BEND6	33	9	28
KIAA1586	1668	1941	1754
ZNF451	1489	1737	1809
BAG2	3686	1917	1542
RAB23	2965	2917	4062
PRIM2	1754	1264	3297
AL356135.1	8312	7370	5636
KHDRBS2	5048	6769	3616
FKBP1C	545	1963	1217
LGSN	60	269	161
PTP4A1	521	249	158
PHF3	1230	1044	1634
EYS	146	491	912
ADGRB3	5434	4259	4726
LMBRD1	1474	1971	2200
COL19A1	304	217	597
COL9A1	2469	2897	1390
FAM135A	92	61	155
SDHAF4	1105	1247	1585
SMAP1	587	1121	981
B3GAT2	748	590	454
OGFRL1	340	148	182
RIMS1	1000	2008	888
KCNQ5	1065	2149	1680
RP11-257K9.8	4656	2011	954
KHDC1L	142	196	107
KHDC1	64	65	90
DPPA5	225	171	453
KHDC3L	2288	1857	1658
OOEP	1265	470	1020
DDX43	642	764	716
MB21D1	121	267	338
MTO1	4700	3687	4551
EEF1A1	13418	7137	15010
SLC17A5	432	615	541
CD109	3003	2394	4872
COL12A1	1691	338	1254
COX7A2	13824	7550	10323
TMEM30A	326	346	360
FILIP1	104	143	99
SENP6	2464	4471	5391
MYO6	2119	1744	1675
IMPG1	1190	5088	5760
HTR1B	1494	1980	1023
MEI4	2380	1665	2085
IRAK1BP1	1099	874	1463
PHIP	1121	1299	861
HMGN3	250	429	660
LCA5	7929	6024	15670
SH3BGRL2	381	590	404
ELOVL4	2278	1094	1515
AL133475.1	1086	3440	2113
TTK	2288	686	838
BCKDHB	2953	1303	1516
FAM46A	83	71	150
IBTK	2053	899	2906
TPBG	4447	10274	3634
UBE3D	4703	3548	12663
DOPEY1	436	402	394
AL139333.1	363	249	808
PGM3	1305	693	742
RWDD2A	231	863	662
ME1	10957	12872	4827
PRSS35	625	168	342
SNAP91	1359	911	957
RIPPLY2	1121	197	608
CYB5R4	2213	1108	1334
MRAP2	2879	1049	2127
CEP162	136	215	242
TBX18	3608	11434	4967
NT5E	2002	3297	2968
SNX14	4252	4163	6418
RP11-321N4.5	421	765	293
SYNCRIP	507	468	165
HTR1E	46	39	114
CGA	38	17	12
ZNF292	714	428	311
GJB7	2859	1979	1776
SMIM8	2468	1645	1099
C6orf163	293	321	385
CFAP206	887	567	694
RP3-382I10.7	5923	4024	2698
SLC35A1	13319	2771	4197
RARS2	362	181	456
ORC3	15154	4152	13471
AKIRIN2	1286	2172	1979
SPACA1	759	360	573
CNR1	250	281	544
RNGTT	3527	5390	4150
PNRC1	989	638	503
SRSF12	1119	965	822
PM20D2	2993	1317	1484
GABRR1	276	539	584
GABRR2	3647	3954	5469
UBE2J1	215	140	68
RRAGD	6935	5386	3727
ANKRD6	471	666	402
LYRM2	3059	2950	4668
MDN1	332	108	356
CASP8AP2	1054	489	1273
GJA10	93	26	98
BACH2	931	871	1177
MAP3K7	2641	2372	1406
EPHA7	5919	4039	2527
MANEA	824	477	382
FUT9	1337	2712	1041
UFL1	2733	2394	1270
FHL5	3209	1380	1224
GPR63	7913	14884	10525
NDUFAF4	34	59	57
KLHL32	1529	1630	1444
MMS22L	6536	6630	2469
POU3F2	2055	2424	1593
FBXL4	3614	11993	6191
FAXC	4093	3959	2586
COQ3	183	225	139
PNISR	5320	6853	5509
USP45	686	704	1732
TSTD3	1846	1453	869
CCNC	3882	1547	891
PRDM13	4437	8082	5075
MCHR2	162	249	160
SIM1	4220	1997	2618
ASCC3	6	10	6
GRIK2	1526	5027	4381
HACE1	2780	4231	2514
LIN28B	4212	3323	3927
BVES	913	1490	2399
POPDC3	572	283	220
PREP	2144	994	1913
ATG5	3217	3349	6868
PRDM1	2777	4259	3547
AL022067.1	9293	3126	5961
AIM1	429	693	1687
RTN4IP1	244	152	258
QRSL1	492	528	860
CD24	87	248	247
C6orf203	837	744	485
BEND3	4100	4597	4568
PDSS2	874	2045	1970
SOBP	4954	2616	2589
SCML4	1409	1574	1729
SEC63	58	84	28
OSTM1	3071	2473	2125
NR2E1	555	922	434
SNX3	2535	2664	2455
LACE1	196	234	288
FOXO3	4791	2465	1557
ARMC2	1259	1684	1663
SESN1	740	1269	1554
CEP57L1	642	1125	1008
CD164	3673	10713	7333
PPIL6	16478	4586	10983
SMPD2	96	551	454
MICAL1	1133	1088	1065
ZBTB24	261	151	386
AK9	7346	7786	2327
FIG4	393	488	342
GPR6	4834	1766	2661
WASF1	4178	2514	960
CDC40	3625	1621	4214
METTL24	1972	5078	943
DDO	214	342	326
SLC22A16	2058	1710	1627
CDK19	10211	4363	7452
AMD1	5414	7199	4983
GTF3C6	28	20	58
RPF2	411	151	346
SLC16A10	3043	2199	2473
MFSD4B	223	245	338
REV3L	533	623	245
TRAF3IP2	485	1424	1515
FYN	3205	3914	4432
WISP3	728	225	456
TUBE1	2462	1905	1720
FAM229B	192	58	100
LAMA4	804	769	590
RP11-506B6.7	3197	2047	1429
RFPL4B	10040	7944	6576
MARCKS	201	448	289
HDAC2	448	570	259
HS3ST5	1392	4284	3364
FRK	6209	2630	3683
NT5DC1	1218	3785	1098
COL10A1	449	604	895
TSPYL4	1828	726	554
DSE	924	1338	563
TSPYL1	986	1716	2385
FAM26F	3759	3386	3545
TRAPPC3L	1257	719	213
FAM26E	3	7	10
FAM26D	5805	3887	2342
RWDD1	975	234	848
RSPH4A	3661	2825	2676
ZUFSP	4358	7307	5959
KPNA5	2686	3339	3642
FAM162B	2729	2631	1937
GPRC6A	1669	3182	1684
RFX6	1720	2101	2349
VGLL2	585	982	992
ROS1	5608	3897	3329
RP1-179P9.3	1227	4886	4176
DCBLD1	3192	3375	2967
GOPC	56	29	113
NUS1	732	323	859
SLC35F1	376	702	339
CEP85L	309	1120	1076
PLN	27	18	18
MCM9	300	162	417
ASF1A	7176	7500	5362
FAM184A	844	1877	1500
MAN1A1	1011	653	1173
TBC1D32	145	282	48
GJA1	1047	1485	1933
HSF2	1222	724	755
SERINC1	2042	2034	5678
PKIB	1414	1890	1239
FABP7	70	108	243
SMPDL3A	444	364	307
CLVS2	2841	3877	3521
TRDN	2173	1535	1284
NKAIN2	3183	2560	1705
RNF217	2019	3254	1867
TPD52L1	685	651	371
HDDC2	577	732	135
HEY2	998	1489	1274
NCOA7	322	777	989
HINT3	866	1412	1089
TRMT11	1400	2031	1098
CENPW	882	936	591
RSPO3	4775	2404	2577
RNF146	1121	877	1408
ECHDC1	4038	3067	6694
RP3-403A15.5	1343	920	2321
KIAA0408	1259	2231	953
SOGA3	4196	3772	2560
C6orf58	1158	1308	1772
THEMIS	35	13	16
PTPRK	1057	1180	2524
LAMA2	872	657	431
ARHGAP18	9705	4387	3737
TMEM244	1083	1040	2223
L3MBTL3	2174	1781	2248
SAMD3	430	571	696
TMEM200A	2630	4736	2885
SMLR1	797	1203	925
EPB41L2	1405	4757	5597
AKAP7	3480	9429	7219
ARG1	2903	8330	6305
MED23	1221	1040	1145
ENPP3	993	583	962
OR2A4	259	697	794
CTAGE9	593	1391	540
ENPP1	532	1578	554
CTGF	1086	1340	843
MOXD1	4049	2540	2984
STX7	425	129	344
TAAR9	652	972	992
TAAR8	4673	2134	1942
TAAR6	776	445	309
TAAR5	1214	1451	2053
TAAR2	2884	2869	2857
TAAR1	1413	1436	1401
VNN1	986	1426	2353
VNN3	1466	940	1059
VNN2	5903	5677	16044
SLC18B1	4156	1849	1210
RPS12	5957	5177	3474
EYA4	1379	1045	1516
TCF21	46	23	32
TBPL1	183	118	111
SLC2A12	939	1200	1751
SGK1	5762	4716	3907
ALDH8A1	83	41	81
HBS1L	3452	3757	3747
MYB	4020	7640	4550
AHI1	605	1882	540
PDE7B	505	627	529
MTFR2	1145	2350	4666
BCLAF1	100	402	433
MAP7	4112	1803	1495
MAP3K5	2653	7200	3847
PEX7	5022	6473	8422
SLC35D3	106	134	94
IL20RA	284	435	503
IL22RA2	1476	1265	823
IFNGR1	1536	1835	3798
OLIG3	3033	4495	5350
TNFAIP3	612	311	399
PERP	5794	3118	1257
ARFGEF3	724	1135	742
PBOV1	836	1300	846
RP3-422G23.4	2073	1984	1272
HEBP2	2283	2254	4196
NHSL1	102	340	118
GVQW2	3324	1273	1438
CCDC28A	141	152	78
ECT2L	2999	2207	3199
REPS1	339	1488	559
ABRACL	1180	2279	1600
HECA	1079	1042	592
TXLNB	1423	3250	2463
CITED2	2079	1634	1296
NMBR	2553	4171	1430
GJE1	1839	2236	792
VTA1	129	156	255
ADGRG6	1736	857	699
HIVEP2	6309	4496	5202
AIG1	449	182	355
ADAT2	611	1034	1821
PEX3	5315	4991	7974
FUCA2	78	97	114
PHACTR2	2825	3941	1795
RP3-468K18.5	2344	4549	2271
LTV1	2296	1584	924
RP3-468K18.7	4421	4103	4232
ZC2HC1B	279	532	104
PLAGL1	1915	2686	1878
SF3B5	4519	4129	4412
STX11	585	388	341
UTRN	470	378	416
EPM2A	4660	9320	3952
AL023806.1	2261	1731	2911
FBXO30	460	441	444
SHPRH	948	614	602
GRM1	1194	1904	2421
RAB32	8577	6553	5244
ADGB	2052	1349	2919
STXBP5	2294	487	2171
SAMD5	456	530	543
SASH1	3148	3679	7173
UST	1986	1028	465
TAB2	3642	2518	1225
SUMO4	2875	2553	6804
ZC3H12D	8177	6891	8847
PPIL4	76	17	10
GINM1	2120	1020	1303
KATNA1	6123	7071	4239
LATS1	1395	1886	2156
AL358852.1	3552	3317	5701
NUP43	1052	1816	1355
PCMT1	322	392	664
LRP11	3794	7812	4798
RAET1E	1040	1453	1236
RAET1G	4	9	4
ULBP2	2993	981	2446
ULBP1	2582	1648	2935
RAET1L	2559	3300	3709
ULBP3	293	2371	1304
PPP1R14C	860	1687	3524
IYD	1819	1602	3559
PLEKHG1	2518	4600	6710
MTHFD1L	4771	2686	3437
AKAP12	1455	1026	1364
ZBTB2	382	354	436
RMND1	12399	7848	5369
ARMT1	3524	4891	2566
CCDC170	1185	716	222
ESR1	149	310	583
SYNE1	4612	3787	8225
MYCT1	793	999	436
VIP	3909	3044	7620
FBXO5	1732	2324	976
MTRF1L	238	736	847
RGS17	3958	4557	1593
OPRM1	673	555	1164
IPCEF1	618	1112	879
CNKSR3	111	111	51
SCAF8	1064	1520	1217
TIAM2	2392	3542	2368
TFB1M	2285	2058	1589
CLDN20	313	336	224
NOX3	701	906	119
ARID1B	531	435	289
TMEM242	3865	2965	3835
ZDHHC14	924	1650	578
SNX9	1649	2671	1794
SYNJ2	6745	7177	4844
SERAC1	149	125	182
GTF2H5	360	634	752
TULP4	1637	1400	1120
TMEM181	2923	1711	4288
DYNLT1	2034	1631	1775
SYTL3	4345	2297	2954
EZR	14	6	3
RSPH3	4357	4552	4244
TAGAP	135	382	199
FNDC1	7986	6297	7337
SOD2	2846	1574	1365
WTAP	1334	458	533
ACAT2	2120	3010	2021
TCP1	1983	453	901
MRPL18	501	222	245
PNLDC1	1992	881	3375
MAS1	463	438	1059
IGF2R	1250	1155	937
SLC22A1	1104	593	1444
SLC22A2	243	339	426
SLC22A3	1670	1491	385
LPA	2890	3112	1293
PLG	515	122	491
MAP3K4	2941	5779	3171
AGPAT4	2243	1467	1833
PARK2	1845	797	942
PACRG	95	297	368
QKI	1702	3006	4862
C6orf118	1971	1679	2769
PDE10A	3672	2587	2210
T	5206	4352	2283
PRR18	299	781	794
SFT2D1	3485	4199	3351
MPC1	3894	3223	1674
RPS6KA2	260	164	205
RP11-514O12.4	4251	1367	2948
RNASET2	2564	1762	5740
FGFR1OP	94	105	95
CCR6	843	1703	1451
TCP10L2	1025	1232	811
GPR31	1248	2837	2985
UNC93A	142	247	138
TTLL2	1109	1401	2038
TCP10	3409	3319	3141
MLLT4	251	569	335
KIF25	755	630	876
FRMD1	3035	3238	4822
DACT2	168	353	519
SMOC2	359	288	447
THBS2	6127	12169	10974
WDR27	56	134	122
C6orf120	7618	5090	2789
PHF10	250	276	250
TCTE3	4023	1354	1448
ERMARD	2059	1234	3286
DLL1	3254	4712	4912
FAM120B	386	867	547
PSMB1	843	531	292
TBP	609	523	649
PDCD2	515	402	1074
FAM20C	2466	6243	4192
PDGFA	920	1153	954
PRKAR1B	2422	3078	2639
DNAAF5	172	395	163
SUN1	367	208	565
GET4	843	972	866
ADAP1	12340	5808	4660
COX19	1879	3083	3248
CYP2W1	524	494	656
C7orf50	995	1459	741
GPR146	3434	4852	2522
GPER1	663	394	363
ZFAND2A	27	96	161
UNCX	272	136	165
MICALL2	5470	12529	9835
INTS1	1071	2500	3775
MAFK	3640	2738	3255
TMEM184A	3644	4616	5172
PSMG3	2894	7184	7447
ELFN1	1647	4204	901
MAD1L1	731	759	2435
MRM2	872	1112	972
NUDT1	6102	8721	8487
SNX8	6251	5832	8452
EIF3B	1657	1796	1961
CHST12	1125	874	1036
GRIFIN	151	209	146
LFNG	284	781	302
BRAT1	1052	280	1371
IQCE	2238	3126	3560
TTYH3	1316	5318	3397
AMZ1	700	1300	1713
GNA12	661	679	476
CARD11	1742	923	1759
SDK1	616	587	515
FOXK1	7100	9914	2128
AP5Z1	789	883	851
